Year,Ticker,MedianDollarVolume
2014,KKR,60442825.0
2014,GLOG,60440744.0
2014,SDY,60340838.0
2014,XLS,60323066.0
2014,TM,60263827.0
2014,NBCB,60241656.0
2014,ASH,60213324.0
2014,OKS,60192966.0
2014,DB,60164525.5
2014,AMCX,60150255.0
2014,GEVA,60131570.0
2014,OCR,60035521.5
2014,MINI,60025837.0
2014,MDVN,60016355.0
2014,DUST,59989318.0
2014,ZION,59982911.0
2014,GEL,59980097.0
2014,CREE,59946651.0
2014,WPG,59942929.5
2014,ADVS,59909433.0
2014,BC,59850635.0
2014,ALLE,59802570.0
2014,CSGP,59791518.0
2014,JBHT,59790175.0
2014,FLS,59763371.0
2014,EBIX,59716035.0
2014,SWK,59650819.0
2014,HCT,59561539.5
2014,PII,59550542.0
2014,TOWR,59539711.0
2014,XEL,59514250.0
2014,CMA,59510631.0
2014,AGCO,59440749.0
2014,PLUG,59395710.0
2014,HSP,59371587.5
2014,GPK,59362639.5
2014,LVNTA,59339576.0
2014,JBL,59330090.0
2014,TSU,59168178.0
2014,UHS,59166534.0
2014,AUY,59131070.0
2014,PB,59070151.0
2014,GLUU,59003115.0
2014,SEMG,59002309.0
2014,DFRG,58969216.0
2014,SLG,58963674.0
2014,CYBX,58942301.0
2014,WPX,58920674.0
2014,ALGN,58888339.0
2014,IAG,58859963.0
2014,UPL,58828181.0
2014,ROP,58823027.0
2014,TSCO,58806182.0
2014,RDEN,58781937.5
2014,DEO,58713605.5
2014,CIT,58711445.5
2014,TV,58702934.0
2014,MEG,58654245.0
2014,SN,58649318.0
2014,NWSA,58629903.5
2014,TOL,58615419.0
2014,VO,58601285.5
2014,CRZO,58534342.5
2014,IWS,58501016.0
2014,TTWO,58409846.0
2014,BSBR,58378176.5
2014,ABB,58331522.5
2014,EXP,58320138.0
2014,PVA,58112144.0
2014,MLM,58065199.0
2014,OAS,58045080.5
2014,ONNN,57981317.0
2014,FL,57969353.0
2014,CSC,57949569.5
2014,HUN,57945224.0
2014,LL,57944656.0
2014,HSBC,57944050.0
2014,VNCE,57928705.0
2014,USG,57878097.0
2014,GXC,57871166.0
2014,DSW,57844731.5
2014,PBCT,57802685.0
2014,LEA,57761425.0
2014,BAS,57714800.0
2014,OHRP,57689775.0
2014,DOV,57688656.5
2014,BPY,57658913.5
2014,MWV,57632892.0
2014,LKQ,57601746.5
2014,DPM,57580565.5
2014,EHTH,57580027.0
2014,GRUB,57558884.0
2014,IEFA,57553057.5
2014,PSXP,57550131.5
2014,VYM,57505156.0
2014,SKT,57422071.0
2014,THRX,57304803.5
2014,MT,57278600.0
2014,AYI,57239397.0
2014,FBHS,57219227.5
2014,TIBX,57155260.0
2014,IHS,57110008.5
2014,WEN,57107909.0
2014,OCN,57038482.0
2014,ZBRA,56970618.5
2014,UBNT,56964150.0
2014,HALO,56932439.0
2014,PKW,56873103.5
2014,XLRN,56853611.0
2014,UTIW,56832571.0
2014,TFM,56780060.5
2014,CDNS,56679377.0
2014,SHY,56611563.0
2014,COMM,56610199.0
2014,COMM,56610199.0
2014,VOYA,56608623.0
2014,SAP,56565795.0
2014,HDS,56560912.0
2014,JKHY,56556810.0
2014,RLGY,56493937.5
2014,NU,56487356.0
2014,WBMD,56470419.0
2014,CBST,56446439.0
2014,RHP,56412447.5
2014,BIG,56367180.0
2014,OKE,56285958.0
2014,CPRT,56274599.0
2014,POM,56196402.0
2014,DCT,56193266.0
2014,NAVI,56144647.0
2014,TW,56143424.0
2014,LLTC,56099305.0
2014,GNC,56083186.5
2014,ABEV,56074672.0
2014,MEOH,56041630.5
2014,DDR,56022851.0
2014,BEE,55976567.0
2014,SNV,55964492.0
2014,AR,55963325.0
2014,COO,55961283.0
2014,CCK,55954823.0
2014,OREX,55949687.5
2014,HYS,55946721.0
2014,SNA,55872915.0
2014,KIM,55862267.5
2014,SBGI,55858591.5
2014,GTLS,55800497.0
2014,OSK,55784988.5
2014,TUP,55779472.5
2014,ZU,55737288.0
2014,BYI,55695657.0
2014,LIN,55673244.5
2014,KFX,55647598.0
2014,BRK.A,55633663.5
2014,WIN,55629883.0
2014,TEX,55624937.5
2014,BSV,55512965.0
2014,FAZ,55480780.0
2014,CRUS,55479126.5
2014,LCI,55461671.0
2014,PEGI,55449193.0
2014,MTN,55445934.0
2014,DBC,55418804.0
2014,EPAM,55416416.0
2014,NQ,55412595.0
2014,FXE,55393966.0
2014,DNKN,55316554.0
2014,INGR,55308940.0
2014,MTW,55256902.0
2014,ANGI,55116969.0
2014,TER,55116595.0
2014,IMS,55026618.0
2014,BECN,55025718.0
2014,BIL,54953384.0
2014,DPZ,54943757.0
2014,AXAS,54898651.0
2014,COUP,54896164.0
2014,XME,54850223.0
2014,BRCD,54830363.0
2014,UTHR,54829753.0
2014,FLOT,54776531.5
2014,BLL,54745981.0
2014,KALU,54708537.0
2014,UWM,54661687.0
2014,TLM,54633046.0
2014,ARRS,54627281.0
2014,LE,54554784.0
2014,GIGA,54547137.0
2014,STRZA,54457937.0
2014,FOSL,54442526.5
2014,NTRS,54441215.0
2014,FAST,54436146.0
2014,BG,54398700.0
2014,AWI,54358718.0
2014,FIVE,54339494.0
2014,PSEC,54293231.0
2014,RGA,54203929.5
2014,SM,54203206.0
2014,OEF,54197998.0
2014,ETP,54181343.0
2014,WNR,54151515.0
2014,IDTI,54125818.0
2014,NDSN,54093681.5
2014,TSL,54074085.5
2014,APOL,53981955.0
2014,RGP,53970631.0
2014,VIP,53965089.5
2014,NCLH,53954246.5
2014,RDN,53948790.5
2014,AKRX,53916259.0
2014,SGMS,53898436.0
2014,SCO,53898002.0
2014,PAY,53879043.0
2014,TIP,53846186.5
2014,DF,53837853.0
2014,JOSB,53785090.0
2014,EXPD,53740020.0
2014,TOT,53721707.5
2014,TREX,53625870.0
2014,RDC,53602437.0
2014,LXK,53596701.0
2014,WAT,53591491.0
2014,IDXX,53556811.0
2014,DNR,53485343.0
2014,TKR,53471931.0
2014,DECK,53471144.0
2014,WUBA,53458958.0
2014,ATML,53453151.0
2014,PRF,53415732.0
2014,SAVE,53388752.0
2014,DRC,53348508.0
2014,BURL,53283412.5
2014,SH,53271057.0
2014,PE,53167869.0
2014,WB,53165972.5
2014,SONC,53136496.0
2014,FIS,53131256.0
2014,WAB,53120961.0
2014,RVNC,53090052.0
2014,GPI,53067127.0
2014,VMI,53054873.0
2014,CNC,53003228.0
2014,JEC,52969137.5
2014,GWRE,52904941.0
2014,SEP,52904419.0
2014,UGI,52897134.0
2014,PSP,52877152.0
2014,DISCK,52851223.0
2014,MGNX,52848222.0
2014,DLN,52840703.0
2014,EFX,52823099.0
2014,IYF,52812478.0
2014,SBNY,52810040.0
2014,CNO,52801973.0
2014,NUS,52780482.5
2014,JLL,52761279.0
2014,SC,52735554.0
2014,ATI,52712904.5
2014,RSG,52654263.5
2014,DAN,52644108.0
2014,CSTM,52534862.0
2014,EGN,52531900.5
2014,DLR,52514343.5
2014,LPI,52510955.5
2014,SLM,52407178.5
2014,SNH,52388532.5
2014,AMLP,52387067.5
2014,HZNP,52373882.0
2014,GRA,52326433.0
2014,ISR,52291361.0
2014,AIZ,52290630.5
2014,SD,52286414.0
2014,GPC,52264042.0
2014,CONN,52214930.0
2014,RCAP,52142974.0
2014,GPRE,52126315.0
2014,ERIC,52113702.0
2014,AEGR,52096145.0
2014,ANET,52055023.0
2014,ROC,52053611.0
2014,IGV,52049580.0
2014,VIG,52045979.0
2014,CNI,52000757.0
2014,IWV,51949012.0
2014,CVEO,51905716.0
2014,SWAY,51900787.5
2014,SWI,51828447.5
2014,CIU,51741273.0
2014,MUSA,51735003.0
2014,FTR,51730976.0
2014,VNTV,51710079.0
2014,PRXL,51670202.0
2014,MCO,51665359.0
2014,HUB.B,51627452.0
2014,NGL,51595611.0
2014,QEP,51479226.0
2014,ISBC,51453064.0
2014,IWB,51416521.5
2014,STLD,51399153.5
2014,AEO,51364917.5
2014,GDP,51360152.0
2014,KBH,51260961.5
2014,IFF,51246929.0
2014,OUTR,51179532.5
2014,PHG,51167015.5
2014,VHT,51097897.5
2014,SWFT,51087596.0
2014,SWFT,51087596.0
2014,CWH,51084694.5
2014,PCRX,51079622.0
2014,ABY,51064386.0
2014,RRD,51057217.0
2014,SWC,51023451.0
2014,PIR,51004659.0
2014,ARG,50996961.0
2014,DOX,50941241.0
2014,CLC,50870851.0
2014,YONG,50864481.0
2014,GLPI,50862365.0
2014,BDC,50841883.0
2014,SEE,50830116.0
2014,IEMG,50820091.5
2014,WETF,50810591.5
2014,AGU,50800251.0
2014,NGG,50788209.0
2014,LTM,50732507.0
2014,BAP,50704161.0
2014,BBG,50675451.5
2014,AVP,50657970.0
2014,NSR,50552264.0
2014,ITC,50549447.0
2014,AU,50526188.0
2014,EXR,50499729.0
2014,LUK,50486137.5
2014,BKLN,50459542.5
2014,PBJ,50458629.0
2014,PLL,50437719.0
2014,VEEV,50414515.0
2014,NWL,50406616.0
2014,CAB,50384265.5
2014,MGA,50346958.0
2014,SIVB,50340633.0
2014,WSM,50328210.5
2014,RE,50288805.5
2014,ENB,50265121.0
2014,EWU,50227193.0
2014,ACAS,50193846.5
2014,AMSG,50125381.5
2014,EPP,50120970.0
2014,AN,50089714.0
2014,CZZ,50068475.0
2014,SIRO,50066372.0
2014,KATE,50005334.0
2014,CPT,49977625.0
2014,KMR,49973297.0
2014,XONE,49950082.0
2014,N,49916114.5
2014,NAV,49915724.0
2014,DVY,49826111.0
2014,LXP,49822455.5
2014,PDCO,49754898.0
2014,ROSE,49742827.0
2014,DYN,49708186.5
2014,VRNT,49645629.0
2014,TAN,49643193.0
2014,TAN,49643193.0
2014,GALE,49628658.0
2014,RKT,49583837.0
2014,WX,49575817.0
2014,SIAL,49553638.0
2014,ATLS,49522077.0
2014,ATU,49467031.0
2014,DLX,49405874.0
2014,ARWR,49400324.0
2014,CBOE,49397689.0
2014,EDC,49371881.0
2014,NDAQ,49362854.5
2014,ACAT,49326414.0
2014,CAVM,49310196.0
2014,SNY,49287943.0
2014,TCK,49266463.0
2014,SALE,49204915.5
2014,VRSK,49195348.0
2014,TRMB,49151687.0
2014,AKS,49147992.0
2014,CNQR,49128407.5
2014,PAH,49120692.0
2014,CBD,49119945.0
2014,XL,49113946.0
2014,WWWW,49113250.0
2014,SGY,49096424.0
2014,WRI,49022092.0
2014,DDS,49017272.0
2014,SAFM,48975981.5
2014,LAD,48943755.0
2014,HOLX,48928351.5
2014,TPX,48895237.0
2014,NMBL,48891604.0
2014,KBR,48890860.0
2014,NTES,48874171.0
2014,HK,48865909.0
2014,WCC,48863882.0
2014,CNL,48863631.0
2014,IVW,48835274.0
2014,TE,48827121.5
2014,PBI,48781039.0
2014,LGF,48730415.0
2014,BNNY,48725067.0
2014,MHR,48690784.0
2014,EXPR,48668148.5
2014,DRYS,48645769.0
2014,KEX,48638550.5
2014,CATM,48636205.0
2014,ARNA,48615945.0
2014,DANG,48591290.5
2014,RSP,48526627.5
2014,UN,48471506.0
2014,STWD,48441969.0
2014,TSS,48354280.0
2014,TTM,48347561.0
2014,HERO,48329170.5
2014,BLOX,48327703.0
2014,ANSS,48282784.0
2014,VCIT,48279797.0
2014,ALB,48243964.5
2014,SJNK,48243499.0
2014,NYCB,48181069.0
2014,SPR,48178097.0
2014,NS,48148553.0
2014,BLDP,48142002.5
2014,BITA,48111724.0
2014,CRK,48102040.0
2014,CNW,48083996.0
2014,POWR,48037180.0
2014,SFM,48014517.0
2014,UFS,47955830.0
2014,QIWI,47935667.0
2014,HEDJ,47926324.0
2014,IHY,47920083.0
2014,FURX,47877111.0
2014,WBC,47860878.0
2014,JKS,47858100.0
2014,WWAV,47837347.5
2014,ALNY,47837284.0
2014,JDSU,47817953.5
2014,FCG,47813242.0
2014,GCI,47811662.0
2014,LDOS,47747900.0
2014,CHL,47738222.0
2014,AL,47736452.0
2014,VEU,47710679.0
2014,BMO,47708470.0
2014,IAU,47574444.0
2014,CVE,47552043.0
2014,MBT,47521891.0
2014,CIE,47505418.5
2014,CDW,47451967.5
2014,NCR,47439243.0
2014,MSG,47424573.0
2014,ACWX,47423131.0
2014,LII,47411859.5
2014,LAMR,47385155.0
2014,MELI,47364251.0
2014,BRFS,47344811.0
2014,GOGO,47247490.0
2014,APH,47233770.0
2014,LG,47223740.0
2014,CHS,47123511.0
2014,AXS,47104769.0
2014,PWR,47085683.0
2014,IJK,47077406.0
2014,DST,47051856.0
2014,WCG,47022619.5
2014,EWC,47018842.0
2014,UMPQ,47017045.0
2014,ARE,46977444.5
2014,DWA,46969787.0
2014,BWC,46928255.0
2014,NWBO,46870769.0
2014,AJG,46865640.0
2014,DRE,46849535.5
2014,DGAZ,46811752.5
2014,TWO,46768855.5
2014,UGAZ,46759052.0
2014,NNN,46752455.0
2014,PKG,46750992.0
2014,SCI,46746049.0
2014,ALU,46742033.0
2014,VTV,46740934.0
2014,VR,46682580.0
2014,OII,46676320.0
2014,COL,46675508.0
2014,IRM,46660806.0
2014,SCG,46615760.5
2014,RDS.B,46595757.0
2014,PAGP,46515970.0
2014,MMP,46515929.5
2014,DNB,46506308.0
2014,FISV,46484143.0
2014,LNN,46417833.0
2014,OGE,46400035.0
2014,EXXI,46397525.0
2014,ESL,46364916.0
2014,VNDA,46286157.0
2014,SKM,46272472.0
2014,PAA,46272279.0
2014,IJJ,46263213.0
2014,ST,46260732.0
2014,WDR,46245549.5
2014,MRC,46245331.0
2014,MAC,46214021.5
2014,LPT,46210442.0
2014,CIB,46177000.0
2014,ARMH,46169760.0
2014,JMEI,46153693.0
2014,GGB,46153323.0
2014,CVC,46150968.0
2014,SUSS,46094337.0
2014,SCIF,46081043.0
2014,PACW,46070006.5
2014,RYL,46057871.0
2014,CHKP,46043191.0
2014,HSIC,46039206.0
2014,SVXY,46009434.0
2014,FUL,46005699.0
2014,HDB,45950113.5
2014,BID,45942619.0
2014,SODA,45937414.5
2014,KGC,45897739.0
2014,CVD,45869355.0
2014,ARIA,45864779.0
2014,L,45856784.0
2014,CRI,45846763.5
2014,VMC,45806027.0
2014,BMR,45794697.5
2014,DEM,45784781.0
2014,GPN,45676657.5
2014,FRT,45675860.0
2014,PUK,45674920.0
2014,SPN,45656364.0
2014,CTRX,45625688.0
2014,XYL,45585122.0
2014,LGND,45580751.0
2014,BERY,45575585.0
2014,OHI,45544283.0
2014,PF,45539957.0
2014,SCCO,45510175.5
2014,NYRT,45503162.0
2014,CPB,45421111.0
2014,OLN,45420131.0
2014,PPS,45393429.0
2014,AMJ,45360481.5
2014,SNE,45357969.5
2014,GNTX,45349662.0
2014,SWHC,45338056.5
2014,NORW,45314762.0
2014,GSAT,45289560.0
2014,EDZ,45256313.0
2014,LM,45240276.0
2014,SRCL,45223029.0
2014,HAIN,45193640.0
2014,HIMX,45102861.0
2014,BMS,45096456.0
2014,OFC,45065383.0
2014,TGI,45058386.5
2014,MIDD,45035963.0
2014,NGD,45028222.0
2014,JDST,45011557.0
2014,EWH,44986840.0
2014,DXCM,44970363.5
2014,DWRE,44959210.5
2014,ULTI,44949849.0
2014,IXC,44923450.0
2014,SVU,44797916.0
2014,BDSI,44794947.5
2014,MYGN,44793967.5
2014,IVE,44792607.0
2014,RNR,44739750.0
2014,SGEN,44727173.0
2014,PFG,44643131.0
2014,EZA,44641197.5
2014,FRC,44625094.0
2014,RHI,44588062.5
2014,NVR,44572826.0
2014,NVO,44565082.5
2014,TQNT,44561663.0
2014,GOLD,44553151.0
2014,MEAS,44535372.0
2014,APO,44531314.0
2014,ARMK,44455191.0
2014,FII,44431934.0
2014,CE,44429339.0
2014,OPHT,44401931.0
2014,CMCM,44376946.0
2014,RLJ,44353820.0
2014,MDSO,44342797.0
2014,UNM,44337163.0
2014,JNS,44322657.0
2014,GXP,44262963.0
2014,SPW,44259168.5
2014,AAXJ,44242243.0
2014,FLO,44239795.0
2014,UDOW,44202692.0
2014,PCL,44202517.0
2014,WLK,44188365.0
2014,AMCC,44184036.0
2014,PDCE,44146479.0
2014,JASO,44110257.0
2014,LPNT,44087558.0
2014,LINE,44025146.0
2014,ODP,44019086.0
2014,EAT,44007404.5
2014,VAR,43972918.0
2014,OVTI,43951776.0
2014,VCSH,43915777.0
2014,MAN,43896565.0
2014,SPXS,43893804.0
2014,ERX,43892041.0
2014,ALV,43861643.0
2014,ERJ,43831482.5
2014,THO,43825607.0
2014,BOFI,43762551.0
2014,EXH,43745134.0
2014,RJF,43739597.0
2014,POST,43727880.5
2014,PRLB,43727429.0
2014,BCEI,43720475.0
2014,CVA,43709409.5
2014,HNT,43666272.0
2014,CRR,43660052.0
2014,BDN,43658044.0
2014,AOS,43636550.0
2014,FTNT,43632816.0
2014,MKC,43597665.0
2014,MFA,43550595.0
2014,CIM,43475438.0
2014,DRQ,43468114.0
2014,MLPN,43455955.0
2014,FCN,43451808.0
2014,BF.B,43435762.0
2014,ATO,43435102.0
2014,PKI,43387428.0
2014,CSOD,43383639.5
2014,TK,43323510.0
2014,CODE,43267729.5
2014,GAS,43227375.5
2014,PAAS,43214115.0
2014,RGLD,43123118.0
2014,HIW,43111793.0
2014,RSPP,43096605.0
2014,TDS,43071574.0
2014,IYT,43062278.0
2014,HME,43028241.0
2014,APU,42911859.0
2014,TEN,42866236.5
2014,ICLR,42860188.0
2014,CFR,42750532.0
2014,AVY,42746820.0
2014,GMT,42715611.0
2014,MHLD,42710578.0
2014,QLIK,42709359.5
2014,GBX,42702336.0
2014,UL,42699996.0
2014,SHLD,42698082.0
2014,CHD,42682311.0
2014,H,42667761.0
2014,VRSN,42660991.0
2014,FSL,42655964.0
2014,PBYI,42655036.0
2014,VUG,42630195.0
2014,PPO,42598970.0
2014,VC,42569270.0
2014,VAL,42489182.0
2014,BVN,42425259.5
2014,R,42420249.0
2014,TMH,42415687.5
2014,LPLA,42379442.0
2014,MDR,42365042.0
2014,CPA,42356998.0
2014,WOOF,42331420.0
2014,STO,42315251.0
2014,EWM,42309095.0
2014,UUP,42289353.0
2014,ZQK,42278040.0
2014,RMD,42237199.0
2014,ITT,42164935.0
2014,NEWL,42117028.0
2014,SRC,42110987.0
2014,FCEL,42083811.0
2014,ANR,42053586.0
2014,TUR,42031401.0
2014,RPM,42013377.5
2014,HOS,41963982.0
2014,ARCC,41935804.0
2014,EWA,41929362.0
2014,LPX,41927306.0
2014,TXT,41917492.0
2014,PNW,41856549.0
2014,USLV,41822650.0
2014,IGE,41795457.0
2014,HRS,41731689.0
2014,WES,41640059.0
2014,TD,41634547.0
2014,AIV,41597164.0
2014,CAKE,41577591.0
2014,KNDI,41571882.0
2014,UNXL,41545880.0
2014,SKX,41501415.0
2014,LEG,41490844.0
2014,EXAS,41415468.0
2014,HYLD,41371473.0
2014,LNCO,41361519.0
2014,KBE,41327875.5
2014,MTG,41263076.5
2014,RVBD,41195185.0
2014,CVRR,41170563.0
2014,SIR,41126680.0
2014,HA,41125910.0
2014,IWL,41069152.0
2014,CS,41058823.0
2014,BNDX,41057553.0
2014,ACC,41021598.0
2014,AHL,40998948.5
2014,INVN,40982871.0
2014,THOR,40932509.0
2014,AOL,40929710.0
2014,ABG,40919202.0
2014,DAR,40917317.0
2014,URS,40891576.0
2014,HOV,40888383.0
2014,MTD,40840910.5
2014,VFH,40822275.0
2014,VSAT,40809658.0
2014,VPL,40765825.0
2014,ILF,40732682.0
2014,SOHU,40698043.0
2014,AVG,40644892.5
2014,HII,40622835.5
2014,GERN,40562224.5
2014,ASNA,40548983.0
2014,TCPI,40537217.0
2014,DFE,40477416.0
2014,KRC,40470182.0
2014,CHMT,40411030.0
2014,ALKS,40343685.5
2014,AME,40325591.5
2014,WRB,40321773.0
2014,FDN,40301540.0
2014,BKD,40283666.5
2014,SCPB,40249098.0
2014,ENS,40220423.0
2014,TVIX,40189854.0
2014,KERX,40139924.0
2014,WR,40096843.0
2014,MD,40058873.5
2014,DBA,40050516.0
2014,PRE,40034207.5
2014,VWOB,39999440.0
2014,MOH,39934507.5
2014,WSH,39931791.0
2014,BPT,39917415.0
2014,FMX,39875350.0
2014,UDR,39833158.0
2014,RICE,39832667.0
2014,PDS,39811717.0
2014,RWX,39804908.0
2014,CSL,39803023.0
2014,KMT,39746525.0
2014,IDV,39588547.0
2014,HRL,39523787.0
2014,EPB,39505365.0
2014,TS,39496067.0
2014,IEP,39468054.0
2014,MDRX,39457936.0
2014,GWR,39433825.0
2014,ARW,39362889.0
2014,CVLT,39322195.5
2014,AXLL,39292420.0
2014,CNK,39237759.0
2014,HCLP,39164366.0
2014,ERUS,39071927.0
2014,SNPS,39005735.0
2014,IHG,38992792.0
2014,SBH,38978950.0
2014,WBAI,38953109.0
2014,SSTK,38935366.0
2014,EEQ,38909961.0
2014,KN,38895623.0
2014,MAA,38816519.0
2014,MFC,38791484.0
2014,INDA,38683923.0
2014,ARUN,38638705.0
2014,ITOT,38547091.0
2014,BBVA,38545903.0
2014,CST,38433783.0
2014,PODD,38415624.0
2014,NJR,38347819.0
2014,HL,38344590.0
2014,WLT,38343283.0
2014,TDW,38341063.0
2014,RMBS,38335244.5
2014,FWLT,38314341.0
2014,MTDR,38258705.0
2014,ATW,38212124.0
2014,BIV,38206399.0
2014,XRAY,38143516.0
2014,IWR,38122256.0
2014,HMSY,38112585.0
2014,MSM,38099333.0
2014,VAW,38010371.0
2014,TMK,37897745.0
2014,RYAAY,37827610.0
2014,TUES,37815563.0
2014,EPE,37808819.0
2014,MMS,37771633.0
2014,TBF,37746545.0
2014,BIOF,37738962.0
2014,FEIC,37695407.0
2014,PBH,37602489.0
2014,IT,37565933.0
2014,SHOO,37530468.5
2014,NEU,37495731.0
2014,GTN,37493747.0
2014,ANN,37493380.0
2014,AMKR,37459331.0
2014,THRM,37294725.0
2014,EEMV,37264978.0
2014,DGI,37150251.0
2014,HSNI,37146502.0
2014,CIG,37071768.0
2014,AEIS,37054659.0
2014,TRAK,37033231.0
2014,TRP,37028192.0
2014,WAIR,37013109.0
2014,HXL,36946789.0
2014,CEO,36816259.0
2014,DLNG,36787223.0
2014,WRLD,36772744.0
2014,BYD,36713597.0
2014,NBG,36704649.5
2014,BBL,36692103.0
2014,LXU,36537189.0
2014,BR,36523616.5
2014,CHE,36454704.0
2014,SPF,36435495.0
2014,SIX,36426600.0
2014,TASR,36227060.0
2014,TRQ,36112107.0
2014,HMC,36036588.0
2014,AWK,35884432.0
2014,ASPN,35875749.0
2014,RWM,35709471.0
2014,OI,35601280.0
2014,END,35323694.0
2014,SRPT,34880678.0
2014,BWP,34811853.0
2014,AVT,34696508.0
2014,RGC,34671717.0
2014,BRO,34171849.0
2014,ONVO,34127786.0
2014,FMI,33931646.0
2014,CY,33931138.5
2014,RS,33716631.0
2014,NWS,33138883.0
2014,MMYT,32530344.0
2014,PLCE,32272417.0
2014,CSH,31914354.0
2015,SPY,19196549472.0
2015,AAPL,4509690331.0
2015,IWM,3014575147.0
2015,QQQ,2468570689.0
2015,EEM,1673413639.0
2015,FB,1632656089.0
2015,NFLX,1520833180.0
2015,MSFT,1242158636.0
2015,BAC,1155504653.0
2015,GILD,1075129192.0
2015,EFA,1067042746.0
2015,T,1029005623.0
2015,TLT,980993808.0
2015,AMZN,964902621.0
2015,INTC,957212018.0
2015,JPM,945584071.0
2015,C,885086657.0
2015,BABA,873637920.0
2015,WFC,853648298.0
2015,DIA,801272493.0
2015,GE,797021169.0
2015,GOOGL,788570693.0
2015,FXI,783413833.0
2015,XLF,780787157.0
2015,XOM,780372380.0
2015,XLE,769373207.0
2015,GOOG,749426674.0
2015,PFE,723769235.0
2015,JNJ,719091091.0
2015,VXX,707965744.0
2015,TSLA,705517779.0
2015,CVX,704210513.0
2015,VZ,684258850.0
2015,QCOM,670915679.0
2015,ORCL,665481315.0
2015,TWTR,663774803.0
2015,CMCSA,660818642.0
2015,IYR,653250145.0
2015,PCLN,636510054.0
2015,XIV,630254260.0
2015,CSCO,621583676.0
2015,IVV,606360120.0
2015,ABBV,597843459.0
2015,DIS,595778547.0
2015,PG,593053215.0
2015,MU,591895278.0
2015,IBB,571748013.0
2015,IBM,556324345.0
2015,HUM,547933045.0
2015,SLB,543110069.0
2015,AMBA,529072555.0
2015,WMT,516794032.0
2015,MRK,514399992.0
2015,HYG,503375343.0
2015,ACT,499401146.0
2015,UNP,496616620.0
2015,GS,493281751.0
2015,AIG,491923409.0
2015,BAX,485478353.0
2015,KO,484513154.0
2015,XLV,482523489.0
2015,GLD,479365462.0
2015,FIT,475613886.0
2015,XLU,474954277.0
2015,BIIB,472698260.0
2015,GDX,471422369.0
2015,UNH,468935905.0
2015,HD,464614452.0
2015,BIDU,464531833.0
2015,EBAY,460955422.0
2015,UNVR,457129591.0
2015,CI,454310921.0
2015,GM,454196098.0
2015,KMI,453328890.0
2015,WMB,449455810.0
2015,AXP,444857457.0
2015,CELG,443554553.0
2015,LLY,440735694.0
2015,MDT,435264281.0
2015,YHOO,432609892.0
2015,VWO,430088835.0
2015,MCD,428387906.0
2015,XLI,428338583.0
2015,AAL,424948739.0
2015,HAL,423297668.0
2015,FOXA,420670387.0
2015,AMGN,410563771.0
2015,UTX,408884137.0
2015,BA,405107807.0
2015,TWC,397821542.0
2015,TNA,394025577.0
2015,DAL,393114470.0
2015,ALXN,390896862.0
2015,AVGO,389642812.0
2015,BRCM,388517439.0
2015,CVS,388443386.0
2015,BRK.B,384260979.0
2015,BMY,379546481.0
2015,REGN,375630761.5
2015,TRU,375448303.0
2015,DOW,371726157.0
2015,V,363145927.0
2015,SWKS,358540842.0
2015,TGT,351439279.0
2015,MMM,350898057.0
2015,FEYE,350791208.0
2015,XLY,347845036.0
2015,XLK,346623746.0
2015,F,345248295.0
2015,EWZ,341194484.0
2015,ESRX,339733986.0
2015,MET,339124654.0
2015,EMC,339057141.0
2015,XLP,335170478.0
2015,UVXY,334779936.0
2015,WING,332709626.0
2015,OXY,332300872.0
2015,HPQ,328475717.0
2015,JNK,328061643.0
2015,HEDJ,324632068.0
2015,VRX,323385832.0
2015,MDY,321250948.0
2015,SBUX,318557554.0
2015,PEP,317844545.0
2015,MO,316981819.0
2015,PM,316512679.0
2015,COP,314721380.0
2015,VLO,313416739.0
2015,AET,307720921.0
2015,TQQQ,306200334.0
2015,FCX,304766965.0
2015,LOW,304392781.0
2015,FDX,303138333.0
2015,MA,302697825.0
2015,AMAT,302563527.0
2015,EOG,302134409.0
2015,LYB,300603178.0
2015,CAT,299468175.0
2015,VNQ,298945166.0
2015,XOP,298879346.0
2015,MS,298803645.0
2015,USB,297548751.0
2015,JD,296963670.0
2015,LQD,296262304.0
2015,MON,292632944.0
2015,TSM,291412062.0
2015,EWJ,290742202.0
2015,CAFD,289356255.0
2015,USO,289351501.0
2015,LUV,286526388.0
2015,TWX,285951435.0
2015,LO,285001905.5
2015,M,284113764.0
2015,DD,283310778.0
2015,FTSM,279993840.0
2015,MYL,277047710.0
2015,WSH,275443782.0
2015,UCO,275255796.0
2015,HLT,274515756.0
2015,DUK,274248695.0
2015,MDLZ,273981663.0
2015,MCRB,269039179.0
2015,UPS,266181738.0
2015,ALTR,263711106.0
2015,LNKD,263175480.0
2015,BK,261959574.0
2015,KLXI,260793430.0
2015,CHK,260467818.0
2015,NXPI,260351524.0
2015,COST,258744682.0
2015,CHTR,258510022.0
2015,GPRO,256886080.0
2015,SSO,256413619.0
2015,PXD,255795594.0
2015,TXN,255046762.0
2015,NKE,251249211.0
2015,ANTM,250965091.0
2015,APC,249449712.0
2015,XBI,248392200.0
2015,EZU,247609906.0
2015,RAI,246247195.0
2015,CSX,246045538.0
2015,DTV,245899788.0
2015,KRFT,244647654.0
2015,FXH,239498176.0
2015,VOO,238499449.0
2015,ADBE,237253829.0
2015,UAL,236129924.0
2015,GKOS,235681216.0
2015,DXJ,235639373.0
